location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population
North America,11/10/2020,9354370,54312,321876,673,15679.959,91.039,539.534,1.128,596581283
North America,12/10/2020,9403974,49604,322526,650,15763.106,83.147,540.624,1.09,596581283
North America,13/10/2020,9467123,63149,323901,1375,15868.957,105.851,542.929,2.305,596581283
North America,14/10/2020,9537775,70652,325449,1548,15987.386,118.428,545.523,2.595,596581283
North America,15/10/2020,9615379,77604,326790,1341,16117.467,130.081,547.771,2.248,596581283
North America,16/10/2020,9697921,82542,328256,1466,16255.825,138.358,550.228,2.457,596581283
North America,17/10/2020,9766152,68231,329472,1216,16370.195,114.37,552.267,2.038,596581283
North America,18/10/2020,9826110,59958,330142,670,16470.698,100.503,553.39,1.123,596581283
North America,19/10/2020,9903852,77742,330892,750,16601.01,130.313,554.647,1.257,596581283
North America,20/10/2020,9977581,73729,332438,1546,16724.596,123.586,557.238,2.591,596581283
North America,21/10/2020,10054415,76834,334194,1756,16853.387,128.79,560.182,2.943,596581283
North America,22/10/2020,10143913,89498,335187,993,17003.405,150.018,561.846,1.664,596581283
North America,23/10/2020,10239156,95243,337120,1933,17163.053,159.648,565.086,3.24,596581283
North America,24/10/2020,10335183,96027,338597,1477,17324.015,160.962,567.562,2.476,596581283
North America,25/10/2020,10406913,71730,339330,733,17444.25,120.235,568.791,1.229,596581283
North America,26/10/2020,10485456,78543,340212,882,17575.905,131.655,570.269,1.478,596581283
North America,27/10/2020,10574737,89281,341916,1704,17725.559,149.654,573.126,2.856,596581283
North America,28/10/2020,10666746,92009,343551,1635,17879.787,154.227,575.866,2.741,596581283
North America,29/10/2020,10770730,103984,345129,1578,18054.086,174.3,578.511,2.645,596581283
North America,30/10/2020,10884615,113885,346808,1679,18244.982,190.896,581.326,2.814,596581283
North America,31/10/2020,10987027,102412,348295,1487,18416.647,171.665,583.818,2.493,596581283
North America,1/11/2020,11101988,114961,349013,718,18609.347,192.7,585.022,1.204,596581283
North America,2/11/2020,11195944,93956,349878,865,18766.838,157.491,586.472,1.45,596581283
North America,3/11/2020,11336907,140963,352077,2199,19003.122,236.285,590.158,3.686,596581283
North America,4/11/2020,11452764,115857,353928,1851,19197.324,194.202,593.26,3.103,596581283
North America,5/11/2020,11594797,142033,355736,1808,19435.402,238.078,596.291,3.031,596581283
North America,6/11/2020,11738022,143225,357639,1903,19675.478,240.076,599.481,3.19,596581283
North America,7/11/2020,11883989,145967,359313,1674,19920.151,244.672,602.287,2.806,596581283
North America,8/11/2020,12010644,126655,360192,879,20132.452,212.301,603.76,1.473,596581283
North America,9/11/2020,12143265,132621,361294,1102,20354.754,222.302,605.607,1.847,596581283
North America,10/11/2020,12297688,154423,363453,2159,20613.6,258.847,609.226,3.619,596581283
North America,11/11/2020,12461421,163733,365597,2144,20888.052,274.452,612.82,3.594,596581283
North America,12/11/2020,12639395,177974,367554,1957,21186.375,298.323,616.1,3.28,596581283
North America,13/11/2020,12835772,196377,369465,1911,21515.546,329.171,619.304,3.203,596581283
North America,14/11/2020,13021017,185245,371586,2121,21826.057,310.511,622.859,3.555,596581283
North America,15/11/2020,13168455,147438,372746,1160,22073.195,247.138,624.803,1.944,596581283
North America,16/11/2020,13341478,173023,374039,1293,22363.219,290.024,626.971,2.167,596581283
North America,17/11/2020,13515538,174060,376029,1990,22654.982,291.762,630.306,3.336,596581283
North America,18/11/2020,13701521,185983,378648,2619,22966.73,311.748,634.696,4.39,596581283
North America,19/11/2020,13907191,205670,381433,2785,23311.477,344.748,639.365,4.668,596581283
North America,20/11/2020,14123771,216580,384242,2809,23674.512,363.035,644.073,4.708,596581283
North America,21/11/2020,14320493,196722,386524,2282,24004.261,329.749,647.898,3.825,596581283
North America,22/11/2020,14483247,162754,387946,1422,24277.072,272.811,650.282,2.384,596581283
North America,23/11/2020,14676022,192775,389465,1519,24600.205,323.133,652.828,2.546,596581283
North America,24/11/2020,14873129,197107,392568,3103,24930.599,330.394,658.029,5.201,596581283
North America,25/11/2020,15078556,205427,395810,3242,25274.94,344.34,663.464,5.434,596581283
North America,26/11/2020,15214664,136108,397992,2182,25503.086,228.147,667.121,3.658,596581283
North America,27/11/2020,15442599,227935,400326,2334,25885.155,382.069,671.033,3.912,596581283
North America,28/11/2020,15620643,178044,402394,2068,26183.596,298.44,674.5,3.466,596581283
North America,29/11/2020,15775159,154516,403753,1359,26442.598,259.002,676.778,2.278,596581283
North America,30/11/2020,15951233,176074,405567,1814,26737.736,295.138,679.819,3.041,596581283
North America,1/12/2020,16163221,211988,409058,3491,27093.074,355.338,685.67,5.852,596581283
North America,2/12/2020,16391122,227901,412842,3784,27475.086,382.012,692.013,6.343,596581283
North America,3/12/2020,16639754,248632,416571,3729,27891.847,416.761,698.264,6.251,596581283
North America,4/12/2020,16898962,259208,420128,3557,28326.336,434.489,704.226,5.962,596581283
North America,5/12/2020,17141964,243002,423213,3085,28733.66,407.324,709.397,5.171,596581283
North America,6/12/2020,17338563,196599,424969,1756,29063.203,329.543,712.34,2.943,596581283
North America,7/12/2020,17549949,211386,427151,2182,29417.532,354.329,715.998,3.658,596581283
North America,8/12/2020,17803181,253232,430744,3593,29842.004,424.472,722.021,6.023,596581283
North America,9/12/2020,18049401,246220,434913,4169,30254.722,412.718,729.009,6.988,596581283
North America,10/12/2020,18309067,259666,438796,3883,30689.979,435.257,735.518,6.509,596581283
North America,11/12/2020,18575026,265959,443104,4308,31135.784,445.805,742.739,7.221,596581283
North America,12/12/2020,18818733,243707,446436,3332,31544.29,408.506,748.324,5.585,596581283
North America,13/12/2020,19024546,205813,448464,2028,31889.277,344.987,751.723,3.399,596581283
North America,14/12/2020,19246329,221783,450714,2250,32261.034,371.757,755.495,3.771,596581283
North America,15/12/2020,19490851,244522,454837,4123,32670.906,409.872,762.406,6.911,596581283
North America,16/12/2020,19755030,264179,459402,4565,33113.727,442.821,770.058,7.652,596581283
North America,17/12/2020,20018349,263319,463898,4496,33555.107,441.38,777.594,7.536,596581283
North America,18/12/2020,20292746,274397,467830,3932,34015.056,459.949,784.185,6.591,596581283
North America,19/12/2020,20517989,225243,471314,3484,34392.613,377.556,790.025,5.84,596581283
North America,20/12/2020,20721605,203616,473548,2234,34733.917,341.305,793.769,3.745,596581283
North America,21/12/2020,20931753,210148,476083,2535,35086.171,352.254,798.019,4.249,596581283
North America,22/12/2020,21158551,226798,480628,4545,35466.334,380.163,805.637,7.618,596581283
North America,23/12/2020,21409118,250567,485103,4475,35886.339,420.005,813.138,7.501,596581283
North America,24/12/2020,21640651,231533,489108,4005,36274.438,388.1,819.851,6.713,596581283
North America,25/12/2020,21768090,127439,491360,2252,36488.054,213.615,823.626,3.775,596581283
North America,26/12/2020,22000494,232404,493587,2227,36877.614,389.56,827.359,3.733,596581283
North America,27/12/2020,22170849,170355,495606,2019,37163.166,285.552,830.743,3.384,596581283
North America,28/12/2020,22358513,187664,498326,2720,37477.731,314.566,835.303,4.559,596581283
North America,29/12/2020,22589654,231141,503248,4922,37865.174,387.443,843.553,8.25,596581283
North America,30/12/2020,22841059,251405,508319,5071,38286.583,421.409,852.053,8.5,596581283
North America,31/12/2020,23127702,286643,512872,4553,38767.059,480.476,859.685,7.632,596581283
North America,1/01/2021,23313544,185842,515835,2963,39078.571,311.512,864.652,4.967,596581283
North America,2/01/2021,23626846,313302,518904,3069,39603.733,525.162,869.796,5.144,596581283
North America,3/01/2021,23849153,222307,520907,2003,39976.368,372.635,873.153,3.357,596581283
North America,4/01/2021,24057118,207965,523904,2997,40324.963,348.595,878.177,5.024,596581283
North America,5/01/2021,24314042,256924,528902,4998,40755.623,430.661,886.555,8.378,596581283
North America,6/01/2021,24601874,287832,534233,5331,41238.092,482.469,895.491,8.936,596581283
North America,7/01/2021,24921245,319371,539559,5326,41773.428,535.335,904.418,8.928,596581283
North America,8/01/2021,25256531,335286,545001,5442,42335.44,562.012,913.54,9.122,596581283
North America,9/01/2021,25548305,291774,549686,4685,42824.517,489.077,921.393,7.853,596581283
North America,10/01/2021,25783707,235402,552402,2716,43219.101,394.585,925.946,4.553,596581283
North America,11/01/2021,26019097,235390,555407,3005,43613.666,394.565,930.983,5.037,596581283
North America,12/01/2021,26268591,249494,561496,6089,44031.873,418.206,941.189,10.206,596581283
North America,13/01/2021,26530425,261834,567037,5541,44470.763,438.891,950.477,9.288,596581283
North America,14/01/2021,26800835,270410,572296,5259,44924.029,453.266,959.293,8.815,596581283
North America,15/01/2021,27082473,281638,577591,5295,45396.116,472.087,968.168,8.876,596581283
North America,16/01/2021,27325356,242883,582464,4873,45803.241,407.125,976.336,8.168,596581283
North America,17/01/2021,27524644,199288,585066,2602,46137.291,334.05,980.698,4.362,596581283
North America,18/01/2021,27686512,161868,587444,2378,46408.617,271.326,984.684,3.986,596581283
North America,19/01/2021,27884018,197506,592031,4587,46739.68,331.063,992.373,7.689,596581283
North America,20/01/2021,28103085,219067,598310,6279,47106.884,367.204,1002.898,10.525,596581283
North America,21/01/2021,28331197,228112,604575,6265,47489.249,382.365,1013.399,10.502,596581283
North America,22/01/2021,28554336,223139,610146,5571,47863.278,374.03,1022.737,9.338,596581283
North America,23/01/2021,28760069,205733,615227,5081,48208.132,344.853,1031.254,8.517,596581283
North America,24/01/2021,28917987,157918,617825,2598,48472.837,264.705,1035.609,4.355,596581283
North America,25/01/2021,29081014,163027,620712,2887,48746.105,273.269,1040.448,4.839,596581283
North America,26/01/2021,29253591,172577,626751,6039,49035.382,289.277,1050.571,10.123,596581283
North America,27/01/2021,29438110,184519,632552,5801,49344.676,309.294,1060.295,9.724,596581283
North America,28/01/2021,29634548,196438,638408,5856,49673.949,329.273,1070.111,9.816,596581283
North America,29/01/2021,29829603,195055,643766,5358,50000.903,326.955,1079.092,8.981,596581283
North America,30/01/2021,30000084,170481,648306,4540,50286.666,285.763,1086.702,7.61,596581283
North America,31/01/2021,30130939,130855,650817,2511,50506.008,219.341,1090.911,4.209,596581283
North America,1/02/2021,30275283,144344,653690,2873,50747.96,241.952,1095.727,4.816,596581283
North America,2/02/2021,30403006,127723,657758,4068,50962.051,214.092,1102.545,6.819,596581283
North America,3/02/2021,30548763,145757,663608,5850,51206.372,244.32,1112.351,9.806,596581283
North America,4/02/2021,30683137,134374,667617,4009,51431.612,225.24,1119.071,6.72,596581283
North America,5/02/2021,30851346,168209,674597,6980,51713.567,281.955,1130.771,11.7,596581283
North America,6/02/2021,30984172,132826,678999,4402,51936.212,222.645,1138.15,7.379,596581283
North America,7/02/2021,31088863,104691,681026,2027,52111.697,175.485,1141.548,3.398,596581283
North America,8/02/2021,31187349,98486,683374,2348,52276.781,165.084,1145.483,3.936,596581283
North America,9/02/2021,31299808,112459,688362,4988,52465.287,188.506,1153.844,8.361,596581283
North America,10/02/2021,31415670,115862,693202,4840,52659.497,194.21,1161.957,8.113,596581283
North America,11/02/2021,31541502,125832,698110,4908,52870.418,210.922,1170.184,8.227,596581283
North America,12/02/2021,31659742,118240,702546,4436,53068.614,198.196,1177.62,7.436,596581283
North America,13/02/2021,31766632,106890,706133,3587,53247.785,179.171,1183.633,6.013,596581283
North America,14/02/2021,31842387,75755,707846,1713,53374.767,126.982,1186.504,2.871,596581283
North America,15/02/2021,31906173,63786,709402,1556,53481.686,106.919,1189.112,2.608,596581283
North America,16/02/2021,31983286,77113,712654,3252,53610.944,129.258,1194.563,5.451,596581283
North America,17/02/2021,32069582,86296,716256,3602,53755.595,144.651,1200.601,6.038,596581283
North America,18/02/2021,32158608,89026,720010,3754,53904.822,149.227,1206.893,6.293,596581283
North America,19/02/2021,32252595,93987,723671,3661,54062.365,157.543,1213.03,6.137,596581283
North America,20/02/2021,32340649,88054,726474,2803,54209.963,147.598,1217.728,4.698,596581283
North America,21/02/2021,32408319,67670,728151,1677,54323.392,113.43,1220.539,2.811,596581283
North America,22/02/2021,32473252,64933,730055,1904,54432.234,108.842,1223.731,3.192,596581283
North America,23/02/2021,32561485,88233,733714,3659,54580.132,147.898,1229.864,6.133,596581283
North America,24/02/2021,32652940,91455,738049,4335,54733.43,153.298,1237.131,7.266,596581283
North America,25/02/2021,32746655,93715,741497,3448,54890.517,157.087,1242.91,5.78,596581283
North America,26/02/2021,32839344,92689,744475,2978,55045.884,155.367,1247.902,4.992,596581283
North America,27/02/2021,32919095,79751,746916,2441,55179.564,133.68,1251.994,4.092,596581283
North America,28/02/2021,32979219,60124,748567,1651,55280.345,100.781,1254.761,2.767,596581283
North America,1/03/2021,33044574,65355,750621,2054,55389.894,109.549,1258.204,3.443,596581283
North America,2/03/2021,33116953,72379,753702,3081,55511.217,121.323,1263.368,5.164,596581283
North America,3/03/2021,33198986,82033,757198,3496,55648.722,137.505,1269.229,5.86,596581283
North America,4/03/2021,33281952,82966,760056,2858,55787.791,139.069,1274.019,4.791,596581283
North America,5/03/2021,33362218,80266,762679,2623,55922.334,134.543,1278.416,4.397,596581283
North America,6/03/2021,33434262,72044,765039,2360,56043.096,120.761,1282.372,3.956,596581283
North America,7/03/2021,33485281,51019,766081,1042,56128.615,85.519,1284.118,1.747,596581283
North America,8/03/2021,33539220,53939,767235,1154,56219.028,90.413,1286.053,1.934,596581283
North America,9/03/2021,33610613,71393,770022,2787,56338.698,119.67,1290.724,4.672,596581283
North America,10/03/2021,33682947,72334,772394,2372,56459.946,121.248,1294.7,3.976,596581283
North America,11/03/2021,33759951,77004,774711,2317,56589.021,129.075,1298.584,3.884,596581283
North America,12/03/2021,33837255,77304,777066,2355,56718.6,129.578,1302.532,3.947,596581283
North America,13/03/2021,33903131,65876,778815,1749,56829.022,110.423,1305.463,2.932,596581283
North America,14/03/2021,33949960,46829,779679,864,56907.518,78.496,1306.912,1.448,596581283
North America,15/03/2021,34013563,63603,780764,1085,57014.13,106.612,1308.73,1.819,596581283
North America,16/03/2021,34077716,64153,782227,1463,57121.665,107.534,1311.183,2.452,596581283
North America,17/03/2021,34151501,73785,784356,2129,57245.344,123.68,1314.751,3.569,596581283
North America,18/03/2021,34226344,74843,786793,2437,57370.798,125.453,1318.836,4.085,596581283
North America,19/03/2021,34304062,77718,788649,1856,57501.07,130.272,1321.947,3.111,596581283
North America,20/03/2021,34373925,69863,790082,1433,57618.175,117.106,1324.349,2.402,596581283
North America,21/03/2021,34417019,43094,790860,778,57690.41,72.235,1325.653,1.304,596581283
North America,22/03/2021,34476605,59586,791884,1024,57790.289,99.879,1327.37,1.716,596581283
North America,23/03/2021,34545011,68406,793672,1788,57904.953,114.663,1330.367,2.997,596581283
North America,24/03/2021,34645830,100819,795846,2174,58073.947,168.995,1334.011,3.644,596581283
North America,25/03/2021,34728675,82845,797916,2070,58212.814,138.866,1337.481,3.47,596581283
North America,26/03/2021,34822227,93552,799836,1920,58369.627,156.814,1340.699,3.218,596581283
North America,27/03/2021,34899067,76840,801285,1449,58498.428,128.801,1343.128,2.429,596581283
North America,28/03/2021,34951542,52475,802061,776,58586.387,87.96,1344.429,1.301,596581283
North America,29/03/2021,35029836,78294,803055,994,58717.625,131.238,1346.095,1.666,596581283
North America,30/03/2021,35104852,75016,804845,1790,58843.368,125.743,1349.095,3,596581283
North America,31/03/2021,35189794,84942,806583,1738,58985.749,142.381,1352.009,2.913,596581283
North America,1/04/2021,35284212,94418,808212,1629,59144.014,158.265,1354.739,2.731,596581283
North America,2/04/2021,35364818,80606,809435,1223,59279.128,135.113,1356.789,2.05,596581283
North America,3/04/2021,35440414,75596,810407,972,59405.843,126.715,1358.418,1.629,596581283
North America,4/04/2021,35484104,43690,810902,495,59479.077,73.234,1359.248,0.83,596581283
North America,5/04/2021,35571112,87008,811737,835,59624.921,145.844,1360.648,1.4,596581283
North America,6/04/2021,35655489,84377,813311,1574,59766.355,141.434,1363.286,2.638,596581283
North America,7/04/2021,35747390,91901,816626,3315,59920.401,154.046,1368.843,5.557,596581283
North America,8/04/2021,35846087,98697,818312,1686,60085.839,165.438,1371.669,2.826,596581283
North America,9/04/2021,35951685,105598,820242,1930,60262.844,177.005,1374.904,3.235,596581283
North America,10/04/2021,36038727,87042,823233,2991,60408.746,145.901,1379.918,5.014,596581283
North America,11/04/2021,36098068,59341,823761,528,60508.214,99.468,1380.803,0.885,596581283
North America,12/04/2021,36180836,82768,824725,964,60646.951,138.737,1382.418,1.616,596581283
North America,13/04/2021,36278974,98138,826277,1552,60811.452,164.501,1385.02,2.601,596581283
North America,14/04/2021,36374105,95131,827915,1638,60970.912,159.46,1387.766,2.746,596581283
North America,15/04/2021,36468699,94594,829378,1463,61129.472,158.56,1390.218,2.452,596581283
North America,16/04/2021,36568969,100270,830870,1492,61297.547,168.074,1392.719,2.501,596581283
North America,17/04/2021,36638153,69184,832235,1365,61413.514,115.967,1395.007,2.288,596581283
North America,18/04/2021,36693542,55389,832779,544,61506.358,92.844,1395.919,0.912,596581283
North America,19/04/2021,36777767,84225,833523,744,61647.537,141.179,1397.166,1.247,596581283
North America,20/04/2021,36856046,78279,835083,1560,61778.75,131.213,1399.781,2.615,596581283
North America,21/04/2021,36938235,82189,836616,1533,61916.517,137.767,1402.35,2.57,596581283
North America,22/04/2021,37025928,87693,838290,1674,62063.509,146.993,1405.156,2.806,596581283
North America,23/04/2021,37108124,82196,839653,1363,62201.288,137.778,1407.441,2.285,596581283
North America,24/04/2021,37178295,70171,840856,1203,62318.91,117.622,1409.458,2.016,596581283
North America,25/04/2021,37224149,45854,841368,512,62395.771,76.861,1410.316,0.858,596581283
North America,26/04/2021,37285559,61410,842152,784,62498.707,102.937,1411.63,1.314,596581283
North America,27/04/2021,37352386,66827,843407,1255,62610.724,112.017,1413.734,2.104,596581283
North America,28/04/2021,37426903,74517,844892,1485,62735.631,124.907,1416.223,2.489,596581283
North America,29/04/2021,37508422,81519,846468,1576,62872.274,136.644,1418.864,2.642,596581283
North America,30/04/2021,37586464,78042,847829,1361,63003.09,130.815,1421.146,2.281,596581283
North America,1/05/2021,37645673,59209,848927,1098,63102.337,99.247,1422.986,1.84,596581283
North America,2/05/2021,37684837,39164,849431,504,63167.984,65.647,1423.831,0.845,596581283
North America,3/05/2021,37755855,71018,850250,819,63287.026,119.042,1425.204,1.373,596581283
North America,4/05/2021,37811796,55941,851682,1432,63380.795,93.769,1427.604,2.4,596581283
North America,5/05/2021,37875397,63601,852929,1247,63487.404,106.609,1429.695,2.09,596581283
North America,6/05/2021,37941153,65756,854074,1145,63597.625,110.221,1431.614,1.919,596581283
North America,7/05/2021,38007001,65848,855512,1438,63708.001,110.376,1434.024,2.41,596581283
North America,8/05/2021,38054888,47887,856542,1030,63788.27,80.269,1435.751,1.727,596581283
North America,9/05/2021,38086481,31593,856962,420,63841.227,52.957,1436.455,0.704,596581283
North America,10/05/2021,38141269,54788,857686,724,63933.063,91.837,1437.668,1.214,596581283
North America,11/05/2021,38190189,48920,858881,1195,64015.064,82.001,1439.671,2.003,596581283
North America,12/05/2021,38245181,54992,860145,1264,64107.243,92.179,1441.79,2.119,596581283
North America,13/05/2021,38300912,55731,861391,1246,64200.66,93.417,1443.879,2.089,596581283
North America,14/05/2021,38360971,60059,862476,1085,64301.332,100.672,1445.697,1.819,596581283
North America,15/05/2021,38404295,43324,863365,889,64373.952,72.62,1447.188,1.49,596581283
North America,16/05/2021,38431037,26742,863808,443,64418.778,44.825,1447.93,0.743,596581283
North America,17/05/2021,38476256,45219,864437,629,64494.574,75.797,1448.984,1.054,596581283
North America,18/05/2021,38518063,41807,865685,1248,64564.652,70.078,1451.076,2.092,596581283
North America,19/05/2021,38562925,44862,866631,946,64639.851,75.198,1452.662,1.586,596581283
North America,20/05/2021,38609929,47004,867732,1101,64718.64,78.789,1454.508,1.846,596581283
North America,21/05/2021,38653732,43803,868701,969,64792.063,73.423,1456.132,1.624,596581283
North America,22/05/2021,38684992,31260,869664,963,64844.461,52.399,1457.746,1.614,596581283
North America,23/05/2021,38706663,21671,869988,324,64880.787,36.325,1458.289,0.543,596581283
North America,24/05/2021,38742886,36223,870717,729,64941.504,60.718,1459.511,1.222,596581283
North America,25/05/2021,38780143,37257,871790,1073,65003.955,62.451,1461.31,1.799,596581283
North America,26/05/2021,38818615,38472,873222,1432,65068.443,64.487,1463.71,2.4,596581283
North America,27/05/2021,38862025,43410,875156,1934,65141.207,72.765,1466.952,3.242,596581283
North America,28/05/2021,38898810,36785,876287,1131,65202.867,61.66,1468.848,1.896,596581283
North America,29/05/2021,38921207,22397,877131,844,65240.409,37.542,1470.262,1.415,596581283
North America,30/05/2021,38935465,14258,877397,266,65264.309,23.9,1470.708,0.446,596581283
North America,31/05/2021,38954897,19432,877847,450,65296.881,32.572,1471.463,0.754,596581283
North America,1/06/2021,38993826,38929,882911,792,65362.134,65.253,1479.951,1.328,596581283
North America,2/06/2021,39024694,30868,883944,1033,65413.876,51.741,1481.682,1.732,596581283
North America,3/06/2021,39058157,33463,884916,972,65469.967,56.091,1483.312,1.629,596581283
North America,4/06/2021,39088182,30025,885812,896,65520.296,50.328,1484.814,1.502,596581283
North America,5/06/2021,39111668,23486,886489,677,65559.663,39.368,1485.948,1.135,596581283
North America,6/06/2021,39124959,13291,886795,306,65581.942,22.279,1486.461,0.513,596581283
North America,7/06/2021,39150706,25747,887319,524,65625.099,43.158,1487.34,0.878,596581283
North America,8/06/2021,39176897,26191,888097,778,65669.001,43.902,1488.644,1.304,596581283
North America,9/06/2021,39209794,32897,889008,911,65724.144,55.143,1490.171,1.527,596581283
North America,10/06/2021,39237913,28119,889802,794,65771.277,47.134,1491.502,1.331,596581283
North America,11/06/2021,39276262,38349,890839,1037,65835.559,64.281,1493.24,1.738,596581283
North America,12/06/2021,39296787,20525,891514,675,65869.963,34.404,1494.371,1.131,596581283
North America,13/06/2021,39309194,12407,891776,262,65890.76,20.797,1494.811,0.439,596581283
North America,14/06/2021,39332051,22857,892161,385,65929.073,38.313,1495.456,0.645,596581283
North America,15/06/2021,39357312,25261,892864,703,65971.416,42.343,1496.634,1.178,596581283
North America,16/06/2021,39383379,26067,893582,718,66015.11,43.694,1497.838,1.204,596581283
North America,17/06/2021,39406982,23603,894128,546,66054.674,39.564,1498.753,0.915,596581283
North America,18/06/2021,39441775,34793,895045,917,66112.994,58.321,1500.29,1.537,596581283
North America,19/06/2021,39459219,17444,895399,354,66142.234,29.24,1500.883,0.593,596581283
North America,20/06/2021,39474686,15467,895826,427,66168.16,25.926,1501.599,0.716,596581283
North America,21/06/2021,39496623,21937,896333,507,66204.932,36.771,1502.449,0.85,596581283
North America,22/06/2021,39520362,23739,897143,810,66244.723,39.792,1503.807,1.358,596581283
North America,23/06/2021,39548455,28093,898054,911,66291.813,47.09,1505.334,1.527,596581283
North America,24/06/2021,39577449,28994,898787,733,66340.413,48.6,1506.563,1.229,596581283
North America,25/06/2021,39618549,41100,899738,951,66409.306,68.893,1508.157,1.594,596581283
North America,26/06/2021,39640748,22199,900191,453,66446.516,37.21,1508.916,0.759,596581283
North America,27/06/2021,39653989,13241,900415,224,66468.711,22.195,1509.291,0.375,596581283
North America,28/06/2021,39680375,26386,900759,344,66512.94,44.229,1509.868,0.577,596581283
North America,29/06/2021,39703451,23076,901500,741,66551.62,38.68,1511.11,1.242,596581283
North America,30/06/2021,39735326,31875,902184,684,66605.05,53.429,1512.257,1.147,596581283
North America,1/07/2021,39766792,31466,902888,704,66657.794,52.744,1513.437,1.18,596581283
North America,2/07/2021,39814796,48004,903729,841,66738.259,80.465,1514.846,1.41,596581283
North America,3/07/2021,39836863,22067,904109,380,66775.248,36.989,1515.483,0.637,596581283
North America,4/07/2021,39850303,13440,904296,187,66797.776,22.528,1515.797,0.313,596581283
North America,5/07/2021,39871736,21433,904609,313,66833.703,35.926,1516.321,0.525,596581283
North America,6/07/2021,39914793,43057,905376,767,66905.875,72.173,1517.607,1.286,596581283
North America,7/07/2021,39957660,42867,906037,661,66977.73,71.854,1518.715,1.108,596581283
North America,8/07/2021,39999791,42131,906692,655,67048.351,70.621,1519.813,1.098,596581283
North America,9/07/2021,40071389,71598,907566,874,67168.364,120.014,1521.278,1.465,596581283
North America,10/07/2021,40102275,30886,908097,531,67220.136,51.772,1522.168,0.89,596581283
North America,11/07/2021,40128540,26265,908311,214,67264.162,44.026,1522.527,0.359,596581283
North America,12/07/2021,40175119,46579,908755,444,67342.238,78.077,1523.271,0.744,596581283
North America,13/07/2021,40229394,54275,909534,779,67433.215,90.977,1524.577,1.306,596581283
North America,14/07/2021,40289324,59930,910292,758,67533.671,100.456,1525.847,1.271,596581283
North America,15/07/2021,40346609,57285,911013,721,67629.693,96.022,1527.056,1.209,596581283
North America,16/07/2021,40451835,105226,911914,901,67806.075,176.382,1528.566,1.51,596581283
North America,17/07/2021,40486859,35024,912338,424,67864.782,58.708,1529.277,0.711,596581283
North America,18/07/2021,40519177,32318,912674,336,67918.954,54.172,1529.84,0.563,596581283
North America,19/07/2021,40590152,70975,913238,564,68037.924,118.97,1530.786,0.945,596581283
North America,20/07/2021,40659971,69819,913999,761,68154.956,117.032,1532.061,1.276,596581283
North America,21/07/2021,40742014,82043,914858,859,68292.478,137.522,1533.501,1.44,596581283
North America,22/07/2021,40829864,87850,915861,1003,68439.733,147.256,1535.182,1.681,596581283
North America,23/07/2021,40966906,137042,916592,731,68669.446,229.712,1536.408,1.225,596581283
North America,24/07/2021,41037317,70411,917535,943,68787.47,118.024,1537.988,1.581,596581283
North America,25/07/2021,41080106,42789,917816,281,68859.193,71.724,1538.459,0.471,596581283
North America,26/07/2021,41188050,107944,918443,627,69040.131,180.938,1539.51,1.051,596581283
North America,27/07/2021,41292744,104694,919672,1229,69215.621,175.49,1541.57,2.06,596581283
North America,28/07/2021,41399691,106947,920828,1156,69394.887,179.266,1543.508,1.938,596581283
North America,29/07/2021,41516630,116939,921716,888,69590.903,196.015,1544.997,1.488,596581283
North America,30/07/2021,41744834,228204,923294,1578,69973.422,382.52,1547.642,2.645,596581283
North America,31/07/2021,41810466,65632,924062,768,70083.436,110.014,1548.929,1.287,596581283
North America,1/08/2021,41871577,61111,924473,411,70185.871,102.435,1549.618,0.689,596581283
North America,2/08/2021,42014227,142650,925388,915,70424.983,239.112,1551.152,1.534,596581283
North America,3/08/2021,42157266,143039,926850,1462,70664.748,239.764,1553.602,2.451,596581283
North America,4/08/2021,42295999,138733,928273,1423,70897.295,232.547,1555.987,2.385,596581283
North America,5/08/2021,42447465,151466,929702,1429,71151.185,253.89,1558.383,2.395,596581283
North America,6/08/2021,42743207,295742,931685,1983,71646.913,495.728,1561.707,3.324,596581283
North America,7/08/2021,42828404,85197,932655,970,71789.721,142.809,1563.333,1.626,596581283
North America,8/08/2021,42875753,47349,933149,494,71869.088,79.367,1564.161,0.828,596581283
North America,9/08/2021,43080597,204844,934132,983,72212.452,343.363,1565.808,1.648,596581283
North America,10/08/2021,43241927,161330,936461,2329,72482.876,270.424,1569.712,3.904,596581283
North America,11/08/2021,43444994,203067,937843,1382,72823.26,340.384,1572.029,2.317,596581283
North America,12/08/2021,43631050,186056,939647,1804,73135.131,311.87,1575.053,3.024,596581283
North America,13/08/2021,43906408,275358,941570,1923,73596.69,461.56,1578.276,3.223,596581283
North America,14/08/2021,43994982,88574,942778,1208,73745.16,148.469,1580.301,2.025,596581283
North America,15/08/2021,44049507,54525,943166,388,73836.555,91.396,1580.951,0.65,596581283
North America,16/08/2021,44310179,260672,944978,1812,74273.498,436.943,1583.989,3.037,596581283
North America,17/08/2021,44498135,187956,947076,2098,74588.554,315.055,1587.505,3.517,596581283
North America,18/08/2021,44709294,211159,949470,2394,74942.502,353.948,1591.518,4.013,596581283
North America,19/08/2021,44912991,203697,952260,2790,75283.942,341.44,1596.195,4.677,596581283
North America,20/08/2021,45206112,293121,954779,2519,75775.277,491.335,1600.417,4.222,596581283
